idx	uid	img_path	fig_num	caption
28	PMC2139768	/imgs/512/32/2139768/PMC2139768_JCB.goetz6d.png	F6	The first 19 amino acids of <b>PSGL-1</b> are  sufficient for attachment to CHO-E and -P  monolayers, and the NH2-terminal anionic  polypeptide segment of <b>PSGL-1</b> is necessary for  148.Fc-mediated attachment to CHO-P, but not  CHO-E monolayers. (a) Schematic representation of the <b>PSGL-1</b>.Fc constructs. Closed bars,  <b>PSGL-1</b> segments; open bars, human Fc segments; open bar with X, an internal deletion of  amino acids 511 within the NH2-terminal anionic polypeptide region; shaded bar, the enterokinase cleavage site; Y, amino-terminal tyrosine;  vertical lines with open circles, the approximate  number and location of potential O-linked glycosylation sites; vertical lines with closed circles, O-linked site at amino terminal threonine 16; vertical lines with shaded rectangles, potential N-linked glycosylation sites. (Drawing not to scale.) (b) Microspheres coated with the 19.ek.Fc mutant (open bars), containing  the first 19 amino acids of <b>PSGL-1</b>, attached to CHO-P and -E monolayers at a rate similar to 148.Fc microspheres (dark bars). Microspheres coated with the Y.Fc mutant, which consists of the first 148 amino acids of <b>PSGL-1</b> with an internal deletion of the residues in  positions 511, attached to CHO-E monolayers at a rate similar to 148.Fc microspheres but did not attach to CHO-P monolayers (crosshatched bars). (Shear stress = 2 dynes/cm2; n = 2). (c) An mAb to <b>PSGL-1</b>, KPL1, which requires amino acids 511 to recognize <b>PSGL-1</b>  (Table I), did not affect attachment of 148.Fc microspheres to CHO-E monolayers but eliminated attachment to CHO-P monolayers.  148.Fc microspheres treated with mAb KPL1 attached to CHO-E monolayers at a rate similar to that observed for 148.Fc microspheres  treated with control mAb KPL2 but did not attach to CHO-P monolayers. (Shear stress = 2 dynes/cm2; *P &lt; 0.05; n = 2). (d) mAb  KPL1 eliminated attachment of 19.ek.Fc microspheres to both CHO-E and -P monolayers. (Shear stress = 2 dynes/cm2; *P &lt; 0.05; n = 2).
29	PMC2973824	/imgs/512/8/2973824/PMC2973824_ppat.1001174.g004.png	ppat-1001174-g004	Sulfated tyrosines in the N-terminal region of <b>PSGL-1</b> are important for binding to EV71-1095.(A) Putative sites of tyrosine sulfation (Y46, Y48, and Y51) in the N-terminus (aa 4257) of <b>PSGL-1</b> and the series of <b>PSGL-1</b> mutants constructed. Identical and deleted amino acids are indicated by dots (.) and dashes (), respectively. (B) EV71-1095 binding to <b>PSGL-1</b> mutants. The percentage of cells expressing tyrosine sulfated proteins or bound to EV71-1095 is indicated in the upper right quadrant. The data are representative of three independent experiments.
30	PMC2193782	/imgs/512/312/2193782/PMC2193782_20021854f1.png	fig1	Leukocyte rolling flux fraction (mean  SEM) in (A) untreated cremaster muscle venules of <b>PSGL-1</b> deficient mice (black bars, n = 7) and wild-type mice (gray bars, n = 9), (C) in 46 h TNF- treated cremaster muscle venules of <b>PSGL-1</b>deficient (n = 4) and wild-type mice (n = 4), or in (B) untreated or (D) TNF-treated wild-type mice reconstituted with bone marrow from <b>PSGL-1</b>deficient mice (black bars, n = 3 and n = 2, respectively). anti-P, P-selectin blocking mAb RB40.34; anti-<b>PSGL-1</b>, <b>PSGL-1</b> blocking mAb 4RA10; anti-L, L-selectin blocking F(ab)2 of mAb MEL-14, anti-E, E-selectin blocking mAb 9A9. &lt;1 h means within 1 h of exteriorization, all other data at &gt;1 h after exteriorization. Significant differences (P &lt; 0.05) in leukocyte rolling flux fraction between <b>PSGL-1</b>/ and wild-type group are indicated by *.
31	PMC2193915	/imgs/512/44/2193915/PMC2193915_20021868f7.png	fig7	Functional tissue factor and <b>PSGL-1</b> on microparticles and presence of microparticles positive for tissue factor and <b>PSGL-1</b>. (A) Monocytes produce tissue factorbearing microparticles. The medium from monocytes isolated and cultured in the absence of any additions, in the presence of LPS, or in the presence of LPS and A23187 was centrifuged for 30 s at 14,000 g to remove cells. The microparticles in the supernatant were counted and assayed for the presence of tissue factor activity. Left: open bars, tissue factor activity in the supernatant; gray bars, tissue factor activity after addition of anti-tissue factor antibody; black bars, tissue factor activity after the addition of nonimmune IgG. Right: supernatant was analyzed for the presence of microparticles before and after ultracentrifugation at 150,000 g for 120 min. Open bar, before ultracentrifugation; black bar, after centrifugation. The number of particles per microliter is indicated. (B) Microparticles express functional <b>PSGL-1</b>. P-selectin Ig chimera adsorbed to beads was incubated with calcein-labeled microparticles in the presence of buffer (black) or EDTA (gray; left) and anti<b>PSGL-1</b> antibody (gray) or isotype-matched control antibody (black; right). (C) Flow cytometric analysis of tissue factorpositive microparticles concentrated from human plateletpoor plasma (PPP; bottom) and mononuclear cell supernatant (MNC; top). These microparticles were incubated with beads containing tissue factor antibody (right) and beads containing nonimmune IgG (left). Black, fluorescently labeled anti<b>PSGL-1</b> antibody; gray, fluorescently labeled anti<b>PSGL-1</b> antibody plus 50-fold excess of unlabeled anti<b>PSGL-1</b> antibody. (D) Flow cytometric analysis of tissue factorpositive microparticles concentrated from human platelet  plasma. CD162 (<b>PSGL-1</b>), CD11b, CD14, CD66b. Top, beads coated with anti-tissue factor antibody; bottom, beads coated with nonimmune IgG; black, fluorescently labeled specific antibody; gray, fluorescently labeled specific antibody plus 50 fold excess of unlabeled specific antibody.
32	PMC2133017	/imgs/512/98/2133017/PMC2133017_JCB12596.f2.png	F2	Expression of <b>PSGL-1</b>, C320A, and FucT-VIIdependent epitopes on stably transfected K562 cells. Expression of either wild-type <b>PSGL-1</b> or C320A was determined by staining  with KPL1, and FucT-VII enzyme activity was determined by  HECA-452 staining. Note that equal or higher levels of C320A  and FucT-VII are found on K562/FucT-VII/C320A transfectants  compared with K562/FucT-VII/<b>PSGL-1</b> cells. HL60 cells are included as controls.
33	PMC3804951	/imgs/512/263/3804951/PMC3804951_JEM_20130664_Fig3.png	fig3	L-selectin and <b>PSGL-1</b> are required for LFA-1dependent slow leukocyte rolling in vitro and in vivo mediated by selectins. (AD) Rolling velocities on E-selectin and E-selectin/ICAM-1 (A and B) or P-selectin and P-selectin + ICAM-1 (C and D) of neutrophils from WT (n = 3) and Sell/ (n = 3) mice (A and C) or neutrophils from WT mice treated with Fab fragments of an IgG (n = 3) or a monoclonal L-selectin antibody (n = 3; B and D). (E) Rolling velocity of isolated WT neutrophils in the presence (n = 3) or absence of an antiLFA-1 mAb (n = 3) and Selplg/ neutrophils (n = 3) on <b>PSGL-1</b> and <b>PSGL-1</b> + ICAM-1. (F) Rolling velocity of neutrophils from Syk/ (n = 3), Fgr/ (n = 3), and WT (n = 3) mice on <b>PSGL-1</b> and <b>PSGL-1</b> + ICAM-1. (G) Rolling velocities were determined for untreated or TAT peptidepretreated isolated human neutrophils (n = 3). (AG) Data are presented as means  SEM. (H) Whole bloodderived human neutrophils were plated on uncoated (unstimulated) or selectin-coated wells for 10 min, and then lysates were prepared. Representative Western blots of total lysates of neutrophils pretreated with scrambled or L-selectinTAT peptides showing the phosphorylation of Akt. Total lysates were immunoblotted with antibodies to phosphorylated Akt (Serin473) or total Akt (n = 3). (I) The number of adherent cells on a reporter antibodycoated flow chamber was determined for untreated or TAT peptidepretreated isolated human neutrophils (n = 3). Data are presented as means  SEM. (JL) Intravital microscopy of postcapillary venules in the murine cremaster muscle, 2 h after intrascrotal TNF injection. (J) Cumulative histogram of the rolling velocities of WT (closed circles) and Sell/ (open circles) neutrophils after treatment with PTx and a monoclonal P-selectin antibody (n = 3). Inset data are means  SEM. (K and L) Adherent cells (K) and the number of extravasated cells (L) in WT and Sell/ mice were determined after PTx injection 2 h before the experiment (n = 3). Data are presented as means  SEM. (L) Representative reflected light oblique transillumination pictures of postcapillary venules of PTx-pretreated WT and Sell/ mice 2 h after TNF application. Transmigrated leukocytes are encircled. Bars, 50 m. (M) Mixed chimeric mice were generated by injecting retrovirally transduced hematopoietic stem cells (L-selectinWT construct, LLL; Lcyto construct, Lcyto; empty vector; and not transfected cells, Sell/) from Sell/ mice into lethally irradiated WT mice. Mean rolling velocity  SEM of untransduced and transduced leukocytes in inflamed cremaster muscle venules of mixed chimeric mice (n = 3) treated with PTx and a monoclonal blocking P-selectin antibody is shown. *, P &lt; 0.05.
34	PMC3723564	/imgs/512/279/3723564/PMC3723564_ppat.1003511.g005.png	ppat-1003511-g005	EV71<b>PSGL-1</b> binding assay using real-time RT-PCR.Viruses (5107 viral genomes) were incubated with anti-VP1 mAb or <b>PSGL-1</b>-Fc and collected with protein G beads. Precipitated viruses were analyzed by real-time RT-PCR as described in Materials and Methods. Viral genome copies are expressed as the mean, and error bars indicate s. d. of three independent experiments. (A) Viruses were precipitated with anti-VP1 mAb to show the presence of virion in the sample. The amount of virus precipitated with nonspecific isotype control was considered as background binding (left). (B) Viruses were precipitated with <b>PSGL-1</b>-Fc. A control Fc chimeric protein (CTLA-4-Fc) was used as a negative control. Asterisks indicate a significant difference in specific binding to <b>PSGL-1</b>-Fc (P&lt;0.01). Although there was a significant difference in EG-K244A, we consider it biologically meaningless.
35	PMC3012171	/imgs/512/260/3012171/PMC3012171_zdb0011164330005.png	F5	A: Periodical acid Schiff staining of epididymal fat sections from WT mice (left-hand panel) and <b>PSGL-1</b>/ (KO) mice (right-hand panel) fed HFD for 10 weeks. The scale bars represent 100 m. B: Distribution of adipocyte size in epididymal fat tissues from WT mice () and <b>PSGL-1</b>/ mice (). Data are the mean from analysis of six high-power fields from each of five mice. C: Immunohistochemical detection of Mac-3 in epididymal fat tissue from WT mice (upper panels) and <b>PSGL-1</b>/ mice (lower panels) fed HFD. Macrophage infiltration into epididymal fat tissue decreased in <b>PSGL-1</b>/ mice. Scale bars, 50 m. D: Gene expression of F4/80, CD11c, IL-10, MCP-1, IL-6, iNOS, leptin, and LPL in epididymal fat tissues from WT mice () and <b>PSGL-1</b>/ mice () fed HFD analyzed by quantitative real-time RT-PCR (n = 7 [WT-HF]; n = 7 [KO-HF]). Data are means  SE. *P &lt; 0.05, **P &lt; 0.01, ***P &lt; 0.0001 vs. WT-HFD. (A high-quality digital representation of this figure is available in the online issue.)
36	PMC2671458	/imgs/512/397/2671458/PMC2671458_pone.0005403.g007.png	pone-0005403-g007	Co-immunoprecipitation of flotillin-2 by a <b>PSGL-1</b> antibody.Cells were incubated either in Gey's medium for 30 min at 37C (ctrl) or were stimulated with 1 nM fNLPNTL (HP) for 10 min after a 20 min preincubation. Cells were then lysed and subjected to immunoprecipitation (IP), using a murine <b>PSGL-1</b> antibody or a murine IgG as control, as indicated. Upper parts of the immunoblots (IB) were probed for <b>PSGL-1</b> (A) (murine Ab) and lower parts of the blots for flotillin-2 (B) (flot2, murine Ab; left upper and lower panels in B). The band of approximately 50 kD detectable in the immunoprecipitates just above flotillin (upper panels in B) corresponds to the heavy chain of IgG, as it also appeared when the blot was stripped and decorated only with the secondary anti-murine IgG antibody (upper right panel in B). Three percent input lysates were in addition analyzed for the presence of <b>PSGL-1</b> (A) and flotillin-2 (B) showing that equal amounts of these proteins were present in the lysates of resting and stimulated cells before immunoprecipitation (lower panels in A and B). Data representative of 3 independent experiments are shown.
37	PMC3849276	/imgs/512/77/3849276/PMC3849276_pone.0081807.g005.png	pone-0081807-g005	Syk and Vav1 translocate to lipid raft in <b>PSGL-1</b> ligated HL-60 cell.A, HL-60 cells were respectively pretreated with 10 M Piceatannol (Pic), 10 M STI571 (STI), 50 M LY294002 (LY), 20 M Chelerythrine chloride (Che) or DMSO, and then ligated with KPL-1. Adhesion events were visualized by using a uorescence microplate reader. B, Cells were incubated with DMSO or Pic before antibody ligation, and the surface distribution of 2 integrin was observed under a confocal fluorescence microscope. Each picture is a representative of three independent experiments, and the ratio of clustered cells to total cells was calculated. Original scale bar = 5 m. C, HL-60 cells were ligated with KPL-1 for indicated times. Then the cells were lysed and the supernatants were incubated with <b>PSGL-1</b> antibody for immunoprecipitation as indicated. <b>PSGL-1</b>, Syk, and Vav1 were detected with corresponding antibodies by western blotting (wl: whole lysis of HL-60 cells). D, Cells were ligated or not, lysed in Brij 58 lysis buffer, and the fraction was subjected to sucrose density gradient centrifugation. The fractions were analyzed by SDS-PAGE and Western blotting with respective mAbs directed to Syk, Vav1, and Flotillin-2. E, Cells were incubated with PBS or MCD before indicated antibody ligation, and the <b>PSGL-1</b> immunoprecipitated complex was analysed respectively by Syk antibody and Vav1 antibody. Data are representative of three independent experiments. Bars represent mean  SD of three independent experiments. All statistical differences were determined by One-way ANOVA. **, P &lt; 0.01.
38	PMC3823987	/imgs/512/51/3823987/PMC3823987_pone.0078988.g005.png	pone-0078988-g005	Flow cytometric analysis reveals bromelain cleaves <b>PSGL-1</b> within its active site in a dose-dependent manner.To analyze neutrophil expression of <b>PSGL-1</b>, the primary ligand for P-selectin, we used two anti-<b>PSGL-1</b> antibodies that recognize distinct structural motifs within the <b>PSGL-1</b> active site. (a) Representative data from an analysis with clone KPL-1 reveals an 80% decrease in <b>PSGL-1</b> expression following treatment with 100 g/mL bromelain. (b) Representative data from an analysis with clone CHO131 reveals a slight increase followed by a decrease in <b>PSGL-1</b> expression back to initial levels as bromelain concentrations increase from 0 to 100 g/mL. (c) The average <b>PSGL-1</b> expression levels of neutrophils from n=34 donors (SEM) plotted as a function of bromelain concentration, suggesting that bromelain cleaves <b>PSGL-1</b> at a position between the two epitopes recognized by the site-specific antibodies.
